Название товара	Душевая кабина Niagara NG-7712WL (80x120 х215, установка левосторонняя, высокий поддон 40 см, радио, стенки БЕЛЫЕ 4 места
Описание товара	Душевая кабина NG-7712WL (800x1200х2150) высокий поддон стенки БЕЛЫЕ является недорогим и функциональным решением для ванной комнаты. Благодаря стильному и элегантному внешнему виду, кабина отлично впишется в любой интерьер. Продукция данного бренда считается оптимальным вариантом по доступности цен и безупречному качеству. Инженеры потрудились на славу и данная кабина продумана до мелочей. Надежный и прочный металлический профиль с антикоррозийным покрытием гарантирует отсутствие протечек и долгий срок службы изделия.
Цена в рублях	61300
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Сантехника Люкс
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	215
Толщина стекла, мм	5
Стекло	Прозрачное
Страна-изготовитель	Китай
Цвет	Серебристый
Размеры, мм	1200х800х2150
Цвет фурнитуры	Серебристый
Высота поддона	Высокий
Ориентация установки	Левосторонняя
Установлено	Гидромассаж
Бренд	Niagara
Число форсунок	3
Цвет стенки	Серебристый
Число дверей	2
Двери	Раздвижные в стороны
Материал поддона	Акрил
Материал дверей	Стекло
Форма	Полуовал
Адрес товара	https://www.ozon.ru/product/301909096?oos_search=false
Статус 	Закончился
