Название товара	Душевая кабина Deto V1245
Описание товара	Монтаж душевой кабины осуществляется без использования силикона , Латунный смеситель с керамическими картриджами и резьбовыми соединениями   , 100% акриловый поддон с дренажными отводами высотой 50 см со съемным экраном усиленный металлическим каркасом с антискользящим покрытием   , Прозрачное безопасное закаленное сверхпрочное стекло толщиной 6 мм с антикальциевой обработкой, Душевая штанга с регулировкой лейки по высоте и ручная лейка с силиконовыми форсунками с функцией переключения режимов , Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*, Тропический душ из нержавеющей стали, Ручной душ оснащен системой Easy Clean, Бесшумные двойные ролики из нержавеющей стали  , Донный клапан с системой клик-клак с гидрозатвором, Зеркало и две стеклянные полки с ограничителем, Откидное сиденье, Крепление (крючок) , Хромированные ручки     , Сенсорный пульт управления    , FM - радио                                                           , Вентилятор                           , Свет всторенный в крышу
Цена в рублях	82900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	90
Высота, см	220
Толщина стекла, мм	5
Страна-изготовитель	Финляндия
Высота поддона	Высокий
Установлено	Ручной душ
Форма	Прямоугольник
Бренд	DETO
Материал дверей	Закаленное стекло
Материал поддона	Акрил
Гарантия	5 лет
Адрес товара	https://www.ozon.ru/product/283362310?oos_search=false
Статус 	Закончился
