Название товара	Душевая кабина Niagara NG-2310-L (120х80 х215), установка универсальная, поддон высокий 45 см, верхний душ
Описание товара	Niagara Classic включает в себя всеми полюбившиеся модели душевых кабин Niagara. Они оснащены всеми удобствами для комфортного принятия душа, такими как гидромассаж, полочка и сиденье в высоком поддоне, ручная лейка с тремя режимами подачи воды.
Цена в рублях	34600
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Сантехника Люкс
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	220
Толщина стекла, мм	4
Стекло	Матовое
Страна-изготовитель	Китай
Цвет	Матовый хром
Размеры, мм	1200х800х2200
Материал поддона	Акрил
Бренд	Niagara
Установлено	Полка
Высота поддона	Высокий
Число дверей	2
Материал дверей	Стекло
Гарантия	5 лет
Двери	Раздвижные в стороны
Цвет стенки	Светло-серый
Форма	Овал
Ориентация установки	Левосторонняя
Цвет фурнитуры	Серебристый
Адрес товара	https://www.ozon.ru/product/301886942?oos_search=false
Статус 	Закончился
