Название товара	Душевая кабина Deto D08
Описание товара	Безсиликоновая сборка;, Резьбовые соединения;, Металические (верхние и нижние) саморегулирующиеся безопасные ролики в пластиковом антикоррозийном кожухе;, Армированный акриловый поддон на металлическом каркасе;, Антильскользящее покрытие;, Задние стенки изготовлены из белого ударопрочного стекла толщиной 4 мм., Переднее матовое закаленное стекло толщиной 4 мм., Алюминиевый глянцевый профиль;, Латунный смеситель и переключатель режимов;, Полочка с ограничителем;, Зеркало;, Крепление ( крючок ) для мочалок;, Штанга для регулирование высоты ручной лейки;, Ручная лейка d 140 мм., Высота поддона 15 см., Настил из имитации дерева, Сифон с гидрозатвором
Цена в рублях	40400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	200
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Финляндия
Размеры, мм	800х800х2080
Цвет стенки	Белый
Цвет фурнитуры	Серебристый
Монтаж	На поддон
Материал поддона	Акрил
Число дверей	2
Бренд	DETO
Высота поддона	Низкий
Форма	Четверть круга
Материал задней стенки	Стекло
Материал дверей	Стекло
Гарантия	5 лет
Ориентация установки	Универсальная
Установлено	Ручной душ
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/279418336?oos_search=false
Статус 	Закончился
