Название товара	Душевая кабина Niagara NG-3170-01 (1700х750х2200) высокий поддон (56см), стекло МОЗАИКА
Описание товара	"Душевая кабина Niagara NG-3170-01 (1700х750х2200) высокий поддон (56см), стекло МОЗАИКА    , ООО ""ГК Синергия"" - производитель и официальный поставщик бренда Niagara, Бренд: Niagara, Серия: Ultra, Ширина, см: 170, Глубина, см: 75, Высота, см: 220, Вес НЕТТО, кг: 100, Количество коробок, шт: 4, Вес БРУТТО, кг: 110, Управление: ручное, электронное , Электропитание, В: 220, Ориентация установки: универсальная, Гидромассаж в кабине: есть, Гидромассаж в основании: , Зона гидромассажа: спинной, Общее количество форсунок: 6, Количество форсунок бокового массажа: нет, Количество форсунок спинного массажа: 6, Количество форсунок шейного массажа: нет, Исполнение полотна двери: стекло, Количество секций двери: 2, Конструкция дверей: раздвижная, Толщина полотна двери, мм: 4, Цвет задней стенки: белый, Исполнение задней стенки: стекло, Цвет корпуса: белый, Цвет полотна двери: рисунок, Цвет профиля: белый, Материал полотна двери: стекло, Материал профиля: алюминий, Материал поддона: акрил, Вид поддона: высокий, Высота поддона, см: 56, Глубина поддона, см: 42-45, Вход: спереди, Ширина входа: , Встроенное сиденье: нет, Зеркало: есть, Показать полностью"
Цена в рублях	72300
Цена без скидки	-
Оценка покупателей	0%
Название магазина	"ООО ""ГК Синергия"""
Количество отзывов	0
Тип	Душевая кабина
Длина, см	75
Ширина, см	170
Высота, см	220
Толщина стекла, мм	4
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	(1700х750х2200)
Гарантия	5 лет
Материал поддона	Акрил
Материал дверей	Стекло
Бренд	Niagara
Монтаж	На поддон
Число форсунок	6
Ориентация установки	Универсальная
Двери	Раздвижные в стороны
Число дверей	2
Адрес товара	https://www.ozon.ru/product/255049675?oos_search=false
Статус 	Закончился
