Название товара	Душевая кабина Niagara NG-3518-14
Описание товара	Душевая кабина Niagara Classic NG-3518-14 90x90 поможет грамотно организовать пространство, так как обладает массой преимуществ. Имея ширину 900 мм и глубину 900 мм, это изделие не потребует дополнительного места в ванной. Разрабатывая дизайн-проект, обратите внимание, что кабина универсальная. Это закрытая душевая кабина, потому что верхняя часть изделия, которую обычно называют крышей, в комплекте. Дверцы у нее раздвижные, что очень удобно. Обратите внимание на поддон, форма которого определятся как четверть круга. Он высокий и произведен из abs-пластика. Душевая кабина неплохо укомплектована. Следует учесть также, что освещение в кабине верхнее. Для стенок изделия использовано закаленное тонированное стекло толщиной 4 мм. Выглядит достойно и при этом обеспечивает надежность конструкции. Профили в цвете хром матовый подчеркнут безупречный стиль. Душевая кабина произведена в Китае. Гарантия на изделие: 5 лет., Ширина, см: 90, Глубина, см: 90, Высота, см: 215, Вес НЕТТО, кг: 66, Количество коробок, шт: 4, Вес БРУТТО, кг: 69, Управление: ручное, электронное, Электропитание, В: 220, Ориентация установки: универсальная, Гидромассаж в кабине: есть, Гидромассаж в основании:, Зона гидромассажа: спинной, Общее количество форсунок: 6, Количество форсунок бокового массажа: нет, Количество форсунок спинного массажа: 6, Количество форсунок шейного массажа: нет, Исполнение полотна двери: стекло, Количество секций двери: 2, Конструкция дверей: раздвижная, Толщина полотна двери, мм: 4, Цвет задней стенки: черный, Исполнение задней стенки: стекло, Цвет корпуса: серебро, Цвет полотна двери: тонированное, Цвет профиля: серебро, Материал полотна двери: стекло, Материал профиля: алюминий, Материал поддона: авс пластик, Вид поддона: высокий, Высота поддона, см: 45, Глубина поддона, см: 28, Показать полностью
Цена в рублях	34800
Цена без скидки	49714
Оценка покупателей	0%
Название магазина	sanbravo-k
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Черный
Размеры, мм	900х900х2150
Высота поддона	Высокий
Гарантия	5 лет
Установлено	Гидромассаж
Материал поддона	Акрил
Двери	Раздвижные в стороны
Число дверей	2
Ориентация установки	Универсальная
Форма	Четверть круга
Цвет стенки	Черный
Бренд	Niagara
Цвет фурнитуры	Серебристый
Число форсунок	6
Монтаж	На поддон
Материал дверей	Стекло
Адрес товара	https://www.ozon.ru/product/204513851?oos_search=false
Статус 	В наличии
