Название товара	Душевая кабина Niagara NG- 4312-14R (1200х800х2150) низкий поддон(13см) стекло МАТОВОЕ
Описание товара	Магазин Kabina MSK официальный поставщик бренда Niagara, Душевая кабина Niagara NG 4312-14R расположение в правом углу, матового цвета. Имеет низкий поддон с антискользящим покрытием, кабинка укомплектована тропическим душем и дополнительной лейкой., Это самая простая и недорогая душевая кабина, установить ее можно на даче, в бане, сауне и загородном доме., Кабина крепкая изготовлена из акрила и каленого стекла 5 мм. Поддон изготовлен из акрила 3 слоя, антискользящее покрытие, акрил, волокно. Чаша закреплена на железном каркасе, поддон не скрипит, не прогибается под ногами, очень крепкая конструкция, комплектуется сифоном и гофрированной трубой. , Стенки и двери кабины выполнены в матовом цвете, задние стенки крашеные в белый цвет, а лицевые матовые. Материал каленое стекло 5 мм. , Профиль прочный алюминиевый, надежно удерживает и скрепляет всю конструкцию., Новый усиленный поддон, нагрузка до 300 кг., Бессиликоновая сборка кабины! 
Цена в рублях	33300
Цена без скидки	41625
Оценка покупателей	0%
Название магазина	KABINA-MSK
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	(1200х800х2150)
Материал дверей	Закаленное стекло
Высота поддона	Низкий
Цвет фурнитуры	Серебристый
Число дверей	2
Бренд	Niagara
Ориентация установки	Правосторонняя
Форма	Нестандартная
Материал поддона	Акрил
Двери	Раздвижные в стороны
Цвет стенки	Белый
Гарантия	5 лет
Монтаж	На поддон
Адрес товара	https://www.ozon.ru/product/300138603?oos_search=false
Статус 	В наличии
