Название товара	"Дачная душевая кабина сборная без бака ""Росток"" (серый)"
Описание товара	Сборно-разборная каркасная конструкция душевой кабины, поможет обеспечить комфортные условия на даче без лишних усилий. Простая и надёжная установка любого из душевых баков «Росток» или «Комфорт», которые будут служить в качестве крыши душевой кабины. Антикоррозийная окраска каркаса порошковой краской - обеспечивает презентабельный внешний вид кабины для летнего душа на протяжении всего срока службы. Компактная упаковка размером 10х20х105 см, легко помещается в багажник автомобиля. В комплект входит: ПВХ коврик для отведения воды из-под ног, влагостойкий тент с внутренними карманами для хранения банных принадлежностей, объем которых составляет 10 литров.
Цена в рублях	18937
Цена без скидки	19523
Оценка покупателей	0%
Название магазина	San09
Количество отзывов	0
Тип	Душевая кабина
Длина, см	95.5
Ширина, см	95.5
Высота, см	214
Страна-изготовитель	Россия
Цвет	Серый
Бренд	Лидер-сантехника
Адрес товара	https://www.ozon.ru/product/255195391?oos_search=false
Статус 	В наличии
