Название товара	Душевая кабина DETO ЕМ1512 R N с гидромассажем
Описание товара	Сборка без герметика;, Без крыши;, Гидромассаж;, Акриловый поддон на металлическом оцинкованном каркасе;, Закаленные, ударопрочные стекла 5 мм с уникальным матовым рисунком, спереди;, Задние белые закаленные, ударопрочные стекла;, Двойные саморегулирующиеся  латунные ролики (как сверху, так и снизу);, Штанга для ручной лейки с регулировкой по высоте;, Двухрежимный переключатель режимов;, Смеситель регулировки температуры и напора воды с керамическим картриджем;, Зеркало, расположенное на удобной высоте;, Две, удобно расположенные, полочки;, Стильная антискользящая вставка из дерева;, Резьбовые соединения.
Цена в рублях	62100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	208
Толщина стекла, мм	6
Стекло	Матовое
Страна-изготовитель	Финляндия
Гарантия	5 лет
Монтаж	На поддон
Материал поддона	Акрил
Материал задней стенки	Стекло
Двери	Раздвижные в стороны
Форма	Полукруг
Бренд	DETO
Высота поддона	Низкий
Установлено	Ручной душ
Число дверей	2
Ориентация установки	Универсальная
Материал дверей	Закаленное стекло
Адрес товара	https://www.ozon.ru/product/280152697?oos_search=false
Статус 	Закончился
