Название товара	Душевая кабина Niagara Classic NG-3501-14G
Описание товара	Душевая кабина Niagara Classic NG-3501-14G 90x90 поможет грамотно организовать пространство, так как обладает массой преимуществ. Имея ширину 900 мм и глубину 900 мм, это изделие займет свободный уголок в помещении. Прикидывая, что и где лучше поставить, обратите внимание, что кабина универсальная. Это закрытая душевая кабина, поскольку верхняя часть изделия, которую обычно называют крышей, в комплекте. Дверцы у нее раздвижные, что понравится многим. Обратите внимание на поддон, форма которого известна как четверть круга. Он средний и выполнен из abs-пластика. Душевая кабина имеет много полезных вещей, что касается гидромассажа, то он в комплекте. Следует учесть также, что освещение в кабине отсутствует. Для стенок изделия использовано закаленное стекло стекло толщиной 4 мм. Выглядит просто и при этом гарантирует безопасность. Профили в цвете серебро подчеркнут изящность конструкции. , Управление: нет, Электропитание, В: нет, Ориентация установки: универсальная, Гидромассаж в кабине: есть, Гидромассаж в основании:, Зона гидромассажа: спинной, Общее количество форсунок: 6, Количество форсунок бокового массажа: нет, Количество форсунок спинного массажа: 6, Количество форсунок шейного массажа: нет, Исполнение полотна двери: стекло, Количество секций двери: 2, Конструкция дверей: раздвижная, Толщина полотна двери, мм: 4, Цвет задней стенки: черный, Исполнение задней стенки: стекло, Цвет корпуса: серебро, Цвет полотна двери: тонированное, Цвет профиля: серебро, Материал полотна двери: стекло, Материал профиля: алюминий, Материал поддона: авс пластик, Вид поддона: средний, Высота поддона, см: 26, Глубина поддона, см: 13, Вход: спереди, Ширина входа: 50, Встроенное сиденье: нет, Зеркало: нет, Подголовник: нет, Инфракрасная сауна: нет, Наличие крыши: есть, Антискользящее покрытие: есть, Показать полностью
Цена в рублях	31500
Цена без скидки	45000
Оценка покупателей	0%
Название магазина	sanbravo-k
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Черный
Размеры, мм	900х900х2150
Высота поддона	Низкий
Ориентация установки	Универсальная
Монтаж	На поддон
Материал поддона	Акрил
Цвет фурнитуры	Серебристый
Установлено	Гидромассаж
Двери	Раздвижные в стороны
Гарантия	5 лет
Бренд	Niagara
Цвет стенки	Черный
Число дверей	2
Число форсунок	6
Форма	Четверть круга
Материал дверей	Стекло
Адрес товара	https://www.ozon.ru/product/204513922?oos_search=false
Статус 	В наличии
