Название товара	Душевая кабина Deto EM 2710 с электрикой и гидромассажем (100x100), универсальная ориентация, средний поддон 27 см
Описание товара	Душевая кабина Deto EM 2710 N без крыши со средним поддоном (100x100х210):, Монтаж душевой кабины осуществляется без использования силикона , Латунный смеситель с керамическими картриджами и резьбовыми соединениями   , 100% акриловый поддон с дренажными отводами высотой 27 см со съемным экраном усиленный металлическим каркасом с антискользящим покрытием   , Матовое безопасное закаленное сверхпрочное стекло толщиной 5 мм с рисунком и антикальциевой обработкой, Душевая штанга с регулировкой лейки по высоте и ручная лейка с силиконовыми форсунками , Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*, Ручной душ оснащен системой Easy Clean, Бесшумные двойные ролики из нержавеющей стали          , Донный клапан с системой клик-клак с гидрозатвором, Зеркало и две стеклянные полки с ограничителем , Хромированные ручки
Цена в рублях	67900
Цена без скидки	-
Оценка покупателей	80%
Название магазина	Надежная сантехника
Количество отзывов	1
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	210
Толщина стекла, мм	5
Стекло	Узорчатое
Управление	Ручное
Страна-изготовитель	Финляндия
Цвет	Серебристый
Размеры, мм	1000х1000х2100
Цвет фурнитуры	Серебристый
Цвет стенки	Серебристый
Высота поддона	Средний
Возможна установка	Сиденье
Бренд	DETO
Число дверей	2
Материал дверей	Стекло
Материал поддона	Акрил
Монтаж	Пристенный
Ориентация установки	Универсальная
Гарантия	5 лет
Двери	Раздвижные в стороны
Форма	Полукруг
Установлено	Нескользящее покрытие пола
Число форсунок	3
Адрес товара	https://www.ozon.ru/product/291108043?oos_search=false
Статус 	Закончился
