Название товара	Душевая кабина Deto L 908 с гидромассажем и электрикой (80x80), установка универсальная, низкий поддон 15 см, пульт ДУ
Описание товара	Монтаж душевой кабины осуществляется без использования силикона , Латунный смеситель с керамическими картриджами и резьбовыми соединениями   , 100% акриловый поддон с дренажными отводами высотой 15 см, усиленный металлическим , Матовое безопасное закаленное сверхпрочное стекло толщиной 4 мм с рисунком и антикальциевой обработкой, Душевая лейка на штанге с силиконовыми форсунками , Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*, Верхний и ручной душ оснащен системой Easy Clean, Гидромассаж, Бесшумные двойные ролики            , Сифон с гидрозатвором, Хромированные ручки , Крыша с тропическим душем и вентиляцией  , Свет всторенный в крышу  , Сенсорный пульт управления                                          , FM - радио                                                           , Вентилятор   
Цена в рублях	43500
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Надежная сантехника
Количество отзывов	1
Тип	Гидромассажная кабина, Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Стекло	Узорчатое
Управление	ПДУ
Страна-изготовитель	Финляндия
Цвет	Стекло прозрачные с узором
Размеры, мм	800х800х2150
Бренд	DETO
Возможна установка	Сиденье
Ориентация установки	Универсальная
Материал поддона	Акрил
Число дверей	2
Гарантия	5 лет
Цвет фурнитуры	Серебристый
Высота поддона	Низкий
Установлено	Гидромассаж
Материал дверей	Стекло
Цвет стенки	Светло-серый
Монтаж	Пристенный
Форма	Полукруг
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/288456458?oos_search=false
Статус 	Закончился
