Название товара	Душевой бокс Parly (Парли) BN170 170х75 см, матовый, прямоугольный, с крышей, с высоким поддоном
Описание товара	"Душевой бокс BNE 170 Размер 170х75х215 см, , Душевой бокс с повышенной жесткостью и устойчивостью конструкции. Модель герметична, вода наружу сквозь стыки не просачивается. , Жемчужное стекло, 4 мм. Полотно закаленное, противоосколочное, ударопрочное. , Задние стенки из закаленного белого стекла, 4 мм., Увеличенный внутренний объем., Двойные надежные ролики на дверях. Раздвижные двери ходят плавно и не соскакивают с направляющих. При закрывании двери фиксируются магнитными лентами под углом 45%. Это устраняет зазоры и исключает необходимость регулировки дверного проема., Высокий поддон (50 см) со съемным экраном на защелках. Материал — АБС пластик. Поддон армированный,  Противоскользящее покрытие поддона. Усиленный металлический каркас с ребром жесткости по всей длине поддона., Профили кабины алюминиевые хромированные, устойчивы к образованию коррозии., Внутри кабины усиленная полка 30 см с ограничителями. В кабине установлен однорычажный смеситель, верхний (тропический) душ, ручной душ, вентиляционные отверстия, слив – перелив, шланг длиной 65 см, ""антизапах"". Вся фурнитура хромированная., Центральная панель пластиковая хромированная. Возможна установка сенсорного пульта."
Цена в рублях	51900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	170
Ширина, см	75
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	1700х750х2150
Высота поддона	Высокий
Двери	Открывающиеся в стороны
Форма	Прямоугольник
Цвет фурнитуры	Белый
Материал поддона	Акрил
Материал дверей	Закаленное стекло
Установлено	Верхний душ
Монтаж	На поддон
Гарантия	1 год
Число дверей	2
Бренд	Parly
Цвет стенки	Белый
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/271637879?oos_search=false
Статус 	Закончился
