Название товара	Душевая кабина Niagara NG-8308-14
Описание товара	Поддон высокий 40 см; Глубина поддона 27 см;, Сифон с гофрой;, Экран съемный;, Профиль белый;, Центральная панель белая;, Задние стенки закаленные матовые; Передние стекла закаленные матовые; Смеситель 2-х режимный;, Верхний тропический душ;, Ручной душ; полочка
Цена в рублях	23300
Цена без скидки	33286
Оценка покупателей	0%
Название магазина	Sanbravo DBS
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	900х900х2150
Число дверей	2
Цвет стенки	Белый
Форма	Четверть круга
Двери	Раздвижные в стороны
Материал дверей	Стекло
Ориентация установки	Универсальная
Гарантия	5 лет
Материал поддона	Акрил
Высота поддона	Высокий
Цвет фурнитуры	Серебристый
Установлено	Верхний душ
Монтаж	На поддон
Бренд	Niagara
Адрес товара	https://www.ozon.ru/product/256060800?oos_search=false
Статус 	В наличии
