Название товара	Душевая кабина Parly EB93
Описание товара	Душевая кабина Parly EB93, , Размер: 90х90х215 см, , Компактная кабина с низким поддоном подойдет для небольших санузлов и в дома, где живут пожилые и люди с заболеваниями ног. Высоту бортика легко преодолеть, а рельефное дно предупреждает падения., , Достоинства:, Стекло закаленное, 4 мм. Переднее стекло прозрачное, рифленое, жемчужное., Заднее стекло прозрачное, рифленое, жемчужное., Поддон армированный, водонепроницаемый, высотой 10 см., Белый алюминиевый профиль устойчив к образованию коррозии, не деформируется при перепаде температур и высокой влажности., Пластиковая центральная панель, в которую можно врезать сенсорный пульт., Оснащение: однорычажный смеситель, верхний душ, ручная лейка., Раздвижные двери на белых одиночных роликах. Створки смыкаются плотно, вода сквозь стык не просачивается. Двери фиксируются пластиковыми магнитными лентами.
Цена в рублях	36750
Цена без скидки	-
Оценка покупателей	100%
Название магазина	VKUSS Spa
Количество отзывов	4
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	900х900х2150
Двери	Раздвижные в стороны
Цвет стенки	Белый
Материал дверей	Закаленное стекло
Цвет фурнитуры	Серебристый
Материал задней стенки	Стекло
Монтаж	Напольный
Бренд	Parly
Число дверей	2
Форма	Четверть круга
Материал поддона	ABS пластик
Гарантия	1 год
Установлено	Верхний душ
Ориентация установки	Универсальная
Высота поддона	Низкий
Адрес товара	https://www.ozon.ru/product/301084481?oos_search=false
Статус 	Закончился
