Название товара	Душевая кабина Timo T-1125 (120х120 х220), установка универсальная, поддон высокий 60 см, гидромассаж
Описание товара	Душевая кабина Т-1125 , , Размеры (Ш.;Г.;В.): 120x120х220см , , Тип кабины - Полукруглая гидромассажная душевая кабина для пристенного монтажа Тип стекла - Закалённое травмобезопасное стекло 5мм , , Тип поддона - Акриловый поддон армированный стекловолокном на регулируемых ножках Тип открытия дверей - Раздвижные , , Цвет задней стенки - Чёрный Цвет передних стекол - Тонированный (серый) Цвет профиля - Матовый хром
Цена в рублях	132000
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	120
Высота, см	220
Стекло	Прозрачное
Страна-изготовитель	Финляндия
Цвет	Черный, хром
Размеры, мм	(1200х1200х2200)
Ориентация установки	Универсальная
Материал поддона	Акрил
Материал дверей	Стекло
Двери	Раздвижные в стороны
Цвет фурнитуры	Серебристый
Число дверей	2
Цвет стенки	Черный
Форма	Четверть круга
Высота поддона	Высокий
Установлено	Гидромассаж
Гарантия	1 год
Монтаж	Пристенный
Бренд	Timo
Адрес товара	https://www.ozon.ru/product/285469375?oos_search=false
Статус 	Закончился
