Название товара	Душевая кабина River NARA 90/46 МТ 90х90 х210, поддон высокий 44 см, установка универсальная, вентиляция
Описание товара	верхний душ, вентиляционные отверстия, центральная стойка, держатель, полка, ручной душ 3-х позиционный, смеситель, поддон, сифон
Цена в рублях	30600
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Надежная сантехника
Количество отзывов	1
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Цвет стенки	Прозрачный
Материал дверей	Стекло
Число дверей	2
Бренд	River
Высота поддона	Высокий
Цвет фурнитуры	Серебристый
Двери	Раздвижные в стороны
Форма	Четверть круга
Ориентация установки	Универсальная
Материал поддона	Акрил
Монтаж	На поддон
Адрес товара	https://www.ozon.ru/product/288449812?oos_search=false
Статус 	Закончился
