Название товара	Душевая кабина GROSSMAN GR166 (90x100x215)
Описание товара	Магазин Kabina MSK официальный поставщик бренда Grossman, Прямоугольная форма душевой кабины Grossman GR-166 позволяет разместить её вдоль одной из стен ванной комнаты, имеющей длину не менее одного метра. Ширина кабины составляет 90 см. Таким образом, внутреннее пространство вполне комфортно для приёма водных процедур любым пользователем. К тому же низкий поддон высотой 15 см не создаст трудностей для входи и выхода ни пожилым людям, ни маленьким детям., Сам поддон выполнен из современного материала: литого акрилового листа. Он характеризуется особой гладкостью. Поэтому на его поверхности практически не задерживаются загрязнения и известковый налёт., И, конечно, производитель обеспокоился безопасностью пользователя: для этого дно поддона имеет нескользящее покрытие., возможность установки двери с открыванием справа налево или слева направо (определяется при сборке);, глубина поддона: 5 см;, вентиляционные отверстия в крыше;, монтаж без силикона и герметика;, сверхпрочное, закаленное стекло толщиной 6 мм с антикальциевой обработкой;, усиленный акриловый поддон, на металлическом каркасе с регулируемыми по высоте ножками 0,5-1,5 см, выдерживающий нагрузку до 320 кг;, нескользящее покрытие поддона;, шланг усиленный хромированный с системой ANTI-TWIST (не скручивается), вращение шланга на 360⁰;, сифон с гидрозатвором;
Цена в рублях	72100
Цена без скидки	90125
Оценка покупателей	0%
Название магазина	KABINA-MSK
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	90
Высота, см	215
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	900х1000х2150
Двери	Открывающиеся в стороны
Число дверей	1
Гарантия	5 лет
Материал поддона	Акрил
Форма	Прямоугольник
Материал дверей	Закаленное стекло
Цвет фурнитуры	Серебристый
Материал задней стенки	Закаленное стекло
Высота поддона	Низкий
Бренд	Grossman
Цвет стенки	Белый
Монтаж	На поддон
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/298423653?oos_search=false
Статус 	В наличии
