Название товара	Душ. ограждение Ambassador Abner 10011101L (900x900x2000)
Описание товара	Душ. ограждение Ambassador Abner 10011101L (900x900x2000), 1 место украсит любую ванную комнату, придавая ей необыкновенную легкость и изящество. Изготовлено из ударопрочного безосколочного стекла, которое, к тому же, еще и легко моется.
Цена в рублях	41900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевое ограждение
Длина, см	90
Ширина, см	90
Высота, см	200
Толщина стекла, мм	8
Стекло	Прозрачное
Цвет	Хром
Размеры, мм	900х900х2000
Бренд	Niagara
Число дверей	1
Гарантия	10 лет
Форма	Квадрат
Ориентация установки	Левосторонняя
Материал дверей	Стекло
Монтаж	Напольный
Адрес товара	https://www.ozon.ru/product/302696345?oos_search=false
Статус 	Закончился
