Название товара	Душевая кабина WeltWasser WERRA 1201 L WW500 120х90 см
Описание товара	WeltWasser WERRA 1201 - качественная душевая кабина с богатым функционалом, привлекающая простотой в эксплуатации. Конструкция оснащена универсальной дверью, которая после установки раздвигается влево и вправо. Передние и боковые стенки кабины выполнены из надёжного и прочного закаленного стекла толщиной 5 миллиметров. Ему не страшны перепады температур, случайные удары. Задняя стенка изготавливается из идентичного стекла, но окрашивается в белую цветовую гамму.  В зависимости от собственных предпочтений, человек может пользоваться ручным душем, выбирая наиболее оптимальное для себя положение, либо верхним. Специальная конструкция штанги позволяет ставить лейку в положение верхнего душа. Монтаж кабины осуществляется без силикона. Внутри конструкции свободно помещается высокий человек, ведь её внутренняя высота составляет два метра.  
Цена в рублях	49800
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	90
Высота, см	217
Толщина стекла, мм	5
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Германия
Цвет	Белый
Размеры, мм	1200х900х2170
Число дверей	2
Материал дверей	Стекло
Монтаж	На поддон
Гарантия	5 лет
Форма	Нестандартная
Число форсунок	2
Высота поддона	Низкий
Ориентация установки	Левосторонняя
Материал задней стенки	Стекло
Бренд	Weltwasser
Установлено	Зеркало
Цвет фурнитуры	Серебристый
Материал поддона	Акрил
Двери	Раздвижные в стороны
Цвет стенки	Белый
Адрес товара	https://www.ozon.ru/product/291843442?oos_search=false
Статус 	Закончился
