Название товара	Душевая кабина Niagara NG-3520-14R (120 х80 х215), установка правосторонняя, поддон высокий 45 см, гидромассаж
Описание товара	Вариант исполнения - Правая Тип кабины - Гидромассажная душевая кабина для монтажа в угол Форма кабины - Асимметричная Тип стекла - Закалённое стекло 4 мм Тип поддона - Акриловый поддон на каркасе (съемный экран) Тип открывания дверей - Раздвижные Крыша - Есть, , Цвет задней стенки - Черный Цвет передних стекол - Тонированный Цвет профиля - Матовый хром Наружная высота поддона - 45 см
Цена в рублях	39600
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Гидромассажная кабина, Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Дистанционное
Страна-изготовитель	Китай
Цвет	Матовый хром
Размеры, мм	1200х800х2150
Установлено	Гидромассаж
Гарантия	5 лет
Число форсунок	6
Двери	Раздвижные в стороны
Материал дверей	Стекло
Высота поддона	Высокий
Ориентация установки	Правосторонняя
Число дверей	2
Материал поддона	Акрил
Бренд	Niagara
Форма	Полуовал
Цвет стенки	Черный
Цвет фурнитуры	Серебристый
Адрес товара	https://www.ozon.ru/product/272195592?oos_search=false
Статус 	Закончился
