Название товара	Душевая кабина Deto EM (ЕМ1580 N (без крыши))
Описание товара	Монтаж душевой кабины осуществляется без использования силикона , Латунный смеситель с керамическими картриджами и резьбовыми соединениями   , 100% акриловый поддон с дренажными отводами, высотой 15 см усиленный металлическим каркасом с вставкой из антибактериального полимера, Матовое безопасное закаленное сверхпрочное стекло толщиной 5 мм с рисунком и антикальциевой обработкой, Душевая штанга с регулировкой лейки по высоте и ручная лейка с силиконовыми форсунками , Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*, Ручной душ оснащен системой Easy Clean, Бесшумные двойные ролики из нержавеющей стали          , Сифон с гидрозатвором, Зеркало и две стеклянные полки с ограничителем, Хромированные ручки
Цена в рублях	47900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	208
Стекло	Матовое
Управление	Автоматическое
Страна-изготовитель	Финляндия
Размеры, мм	800х800х2080
Высота поддона	Низкий
Цвет стенки	Белый
Бренд	DETO
Двери	Раздвижные в стороны
Цвет фурнитуры	Серебристый
Гарантия	5 лет
Ориентация установки	Универсальная
Форма	Полукруг
Материал поддона	Акрил
Материал дверей	Стекло
Материал задней стенки	Стекло
Монтаж	На поддон
Число дверей	2
Адрес товара	https://www.ozon.ru/product/280394844?oos_search=false
Статус 	Закончился
