Название товара	Душевая кабина Ривер River Rein 80/43 МТ СБОРКА БЕЗ СИЛИКОНА
Описание товара	Выбираете удобную красивую душевую кабину для квартиры или загородного дома? River REIN 80/43 МТ это не просто практичная модель по демократичной цене, это воплощение стиля и элегантности в вашей ванной комнате., , Душевые кабины River неизменно пользуются среди российских потребителей успехом благодаря своим высоким показателям комфорта и безопасности. Кроме того, продукция этой марки характеризуется привлекательным дизайном, соответствующим всем мировым тенденциям, и сравнительно невысокой ценой.
Цена в рублях	31300
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	210
Управление	Ручное
Страна-изготовитель	Россия
Цвет	Белый
Размеры, мм	800x800x2100
Материал задней стенки	Акрил
Материал дверей	Закаленное стекло
Материал поддона	Акрил
Число дверей	2
Цвет стенки	Белый
Ориентация установки	Универсальная
Монтаж	На поддон
Бренд	River
Форма	Четверть круга
Двери	Открывающиеся в стороны
Гарантия	1 год
Высота поддона	Высокий
Адрес товара	https://www.ozon.ru/product/276444585?oos_search=false
Статус 	Закончился
