Название товара	Душевой уголок PARLY ZEP91 90x90 см с поддоном
Описание товара	Размер: 90х90х197 см, , Производитель: Parly, , Поддон: с низким поддоном, , Страна: Китай, , Стёкла: с прозрачными стеклами, , Форма: пятиугольные, , Крыша: без крыши
Цена в рублях	18590
Цена без скидки	-
Оценка покупателей	96.1778%
Название магазина	Сантехника Люкс
Количество отзывов	11
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	197
Толщина стекла, мм	4
Стекло	Прозрачное
Страна-изготовитель	Китай
Бренд	Parly
Материал дверей	Закаленное стекло
Высота поддона	Низкий
Материал поддона	Акрил
Число дверей	1
Монтаж	На поддон
Двери	Раздвижные в стороны
Гарантия	1 год
Адрес товара	https://www.ozon.ru/product/301885143?oos_search=false
Статус 	Закончился
