Название товара	Душевая кабина Royal Bath Pegas P-505, 860х860х2000 мм., без крыши, стекло прозрачное, низкий поддон 13 см.
Описание товара	Магазин Kabina MSK официальный поставщик бренда Royal Bath, Передние стекла прозрачные, Профиль черного цвета, Поддон низкий с антискользящим покрытием, Переносная лейка на шланге , Механический смеситель (2 режима), без крыши
Цена в рублях	20100
Цена без скидки	-
Оценка покупателей	94.2222%
Название магазина	KABINA-MSK
Количество отзывов	10
Тип	Душевая кабина
Длина, см	86
Ширина, см	86
Высота, см	200
Толщина стекла, мм	4
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	900x900x2000
Число дверей	2
Бренд	Royal Bath
Цвет фурнитуры	Серебристый
Высота поддона	Низкий
Материал поддона	Акрил
Форма	Четверть круга
Гарантия	1 год
Материал дверей	Закаленное стекло
Ориентация установки	Универсальная
Цвет стенки	Белый
Двери	Раздвижные в стороны
Монтаж	На поддон
Адрес товара	https://www.ozon.ru/product/303907448?oos_search=false
Статус 	Закончился
