Название товара	Душевая кабина DETO ЕМ4511 R N с гидромассажем
Описание товара	Сборка без герметика;, Гидромассаж;, Без крыши;, Встроенное сиденье;, Акриловый поддон на металлическом оцинкованном каркасе;, Крыша с двумя вентиляционными отверстиями;, Закаленные, ударопрочные стекла 5 мм с уникальным матовым рисунком;, Задние белые закаленные, ударопрочные стекла;, Двойные саморегулирующиеся  латунные ролики (как сверху, так и снизу);, Штанга для ручной лейки с регулировкой по высоте;, Двухрежимный переключатель режимов;, Смеситель регулировки температуры и напора воды с керамическим картриджем;, Зеркало, расположенное на удобной высоте;, Две удобно расположенные полочки;, Стильная антискользящая вставка из дерева;, Резьбовые соединения.
Цена в рублях	57100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	110
Ширина, см	80
Высота, см	208
Толщина стекла, мм	6
Стекло	Матовое
Страна-изготовитель	Финляндия
Форма	Полукруг
Двери	Раздвижные в стороны
Ориентация установки	Универсальная
Монтаж	На поддон
Материал задней стенки	Стекло
Материал дверей	Закаленное стекло
Число дверей	2
Высота поддона	Высокий
Установлено	Ручной душ
Материал поддона	Акрил
Гарантия	5 лет
Бренд	DETO
Адрес товара	https://www.ozon.ru/product/280177515?oos_search=false
Статус 	Закончился
