Название товара	Душевая кабина River NARA 80/24 МТ
Описание товара	Описание, , Закрытая, с крышей., , Душ, , Ручной душ на гибком шланге с держателем., , Верхний душ в крыше, так называемый тропический., , Стекло (двери), , закаленное, которым невозможно пораниться в случае его повреждения., , Внутри оно гладкое, а снаружи рифленое, что придает матовость, то есть если и будет что-то видно, то только силуэт., , В комплекте силиконовые уплотнители с магнитами, позволяют дверям плотно закрываться между собой, , Задняя стенка, , Закаленное, безопасное стекло., , Поддон, , Акриловый поддон усилен металлической рамой с регулируемыми ножками, что позволит выдержать вес не менее 200 кг., , Акрил менее всего подвержен внешним факторам, менее всего подвержен впитыванию грязи в материал, он с антискользящим покрытием. В случаее появления царапин его легко можно отшлифовать., , Экран поддона(лицевая часть) съемный, в случае протечки, можно легко снять лицевую часть поддона и устранить неполадки., , Высота поддона (внешняя)  24 см. глубина (внутренняя) 10 см. , , Ролики, , Прочные, металлические ролики, , Размеры:, , Габариты душевой кабины в собранном состоянии (указаны внешние габариты) : 80х80х210 см. , , (от пола и до самой верхней точки), Показать полностью
Цена в рублях	30800
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Размеры, мм	800х800х2100
Форма	Четверть круга
Материал дверей	Закаленное стекло
Бренд	River
Цвет фурнитуры	Серебристый
Цвет стенки	Прозрачный
Монтаж	На поддон
Материал задней стенки	Закаленное стекло
Гарантия	1 год
Высота поддона	Средний
Число дверей	2
Возможна установка	Верхний душ
Материал поддона	Акрил
Ориентация установки	Универсальная
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/297043337?oos_search=false
Статус 	Закончился
