Название товара	Душевая кабина Parly EC122L
Описание товара	Душевая кабина Parly EC122L - левосторонняя кабина с высоким поддоном. Сочетание черного стекла и белого профиля подчеркивают стильный дизайн модели. Душевая кабина станет отличным дополнением в современном оформлении ванной комнаты., , Достоинства:, Тонированное закаленное стекло, 4 мм. Полотно безопасно: в случае битья стекло рассыпается на множество граней с тупыми концами, о которые невозможно пораниться., Профиль: белый алюминиевый. Устойчив к образованию коррозии, не деформируется при перепадах температуры и влажности., Поддон: асимметричный, высокий 42 см. В высоком поддоне удобно купить детей и животных, замачивать вещи. Литое сиденье можно использовать как дополнительное место для хранения душевых принадлежностей., Комплектация: верхний душ ТРОПИК, ручной душ, сифон., Раздвижные двери смыкаются плотно, «ходят» плавно., Магнитные уплотнители под 45° помогают сохранить тепло внутри кабины, не дают воде просачиваться наружу., Соединение без болтовое., Дополнительные силиконовые уплотнители для задних стенок.
Цена в рублях	40750
Цена без скидки	-
Оценка покупателей	0%
Название магазина	VKUSS Spa
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	1200х800х2150
Ориентация установки	Левосторонняя
Бренд	Parly
Двери	Раздвижные в стороны
Цвет стенки	Черный
Материал поддона	ABS пластик
Монтаж	Напольный
Гарантия	1 год
Число дверей	2
Высота поддона	Высокий
Форма	Нестандартная
Установлено	Верхний душ
Материал дверей	Закаленное стекло
Адрес товара	https://www.ozon.ru/product/301168971?oos_search=false
Статус 	Закончился
