Название товара	Душевая кабина DETO L 909 стандартная (90х90 х215), установка универсальная, низкий поддон 15 см, тропический душ
Описание товара	Душевая кабина DETO L 909 стандартная (90х90х215): , , Монтаж душевой кабины осуществляется без использования силикона., , Латунный смеситель с керамическими картриджами и резьбовыми соединениями., , 100% акриловый поддон с дренажными отводами высотой 15 см, усиленный металлическим., , Матовое безопасное закаленное сверхпрочное стекло толщиной 4 мм с рисунком и антикальциевой обработкой., , Душевая лейка на штанге с силиконовыми форсунками. Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*Верхний и ручной душ оснащен системой Easy Clean., , Бесшумные двойные ролики. Сифон с гидрозатвором. Хромированные ручки., , Крыша с тропическим душем и вентиляцией.
Цена в рублях	37510
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Сантехника Люкс
Количество отзывов	3
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Узорчатое
Страна-изготовитель	Финляндия
Цвет	Матовый хром
Размеры, мм	900х900х2150
Установлено	Ручной душ
Ориентация установки	Универсальная
Цвет стенки	Серебристый
Материал поддона	Акрил
Материал дверей	Закаленное стекло
Форма	Полукруг
Гарантия	5 лет
Цвет фурнитуры	Серебристый
Число дверей	2
Монтаж	Пристенный
Высота поддона	Низкий
Бренд	DETO
Адрес товара	https://www.ozon.ru/product/301877053?oos_search=false
Статус 	Закончился
