Название товара	Душевая кабина River NARA 90/46 МТ
Описание товара	Конструкция, , Закрытая, с крышей., , Душ, , Ручной душ на гибком шланге с держателем., , Верхний душ в крыше, так называемый тропический., , Стекло (двери), , закаленное, которым невозможно пораниться в случае его повреждения., , Внутри оно гладкое, а снаружи рифленое, что придает матовость, то есть если и будет что-то видно, то только силуэт., , В комплекте силиконовые уплотнители с магнитами, позволяют дверям плотно закрываться между собой, , Задняя стенка, , Закаленное, безопасное стекло., , Поддон, , Акриловый поддон усилен металлической рамой с регулируемыми ножками, что позволит выдержать вес не менее 200 кг., , Акрил менее всего подвержен внешним факторам, менее всего подвержен впитыванию грязи в материал, он с антискользящим покрытием. В случаее появления царапин его легко можно отшлифовать., , Экран поддона(лицевая часть) съемный, в случае протечки, можно легко снять лицевую часть поддона и устранить неполадки., , Высота поддона (внешняя)  44 см. глубина (внутренняя) 31 см. с сиденьем, , Ролики, , Прочные, металлические ролики, , Размеры:, , Габариты душевой кабины в собранном состоянии (указаны внешние габариты) :90х90х210 см., , (от пола и до самой верхней точки), , В комплекте так же:, , Все что Вы видите на картинке, все входит в комплектацию: полочка, смеситель, инструкция по сборке, силиконовые уплотнители, сифон с гофра-трубой., , Для самостоятельной сборки потребуется: силиконовый герметик, прозрачный а так же 2 шланга подводки холодной и горячей воды., Показать полностью
Цена в рублях	33600
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Материал дверей	Стекло
Цвет фурнитуры	Серебристый
Ориентация установки	Универсальная
Бренд	River
Цвет стенки	Прозрачный
Высота поддона	Высокий
Монтаж	На поддон
Материал задней стенки	Стекло
Число дверей	2
Форма	Четверть круга
Двери	Раздвижные в стороны
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/285328350?oos_search=false
Статус 	Закончился
