Название товара	Душевая кабина DETO ЕМ1580 с гидромассажем
Описание товара	Акриловый поддон на металлическом оцинкованном каркасе;, Крыша с двумя вентиляционными отверстиями;, Закаленные, ударопрочные стекла 5 мм с уникальным матовым рисунком, спереди;, Задние белые закаленные, ударопрочные стекла;, Двойные саморегулирующиеся  металлические ролики (как сверху, так и снизу);, Штанга для ручной лейки с регулировкой по высоте и наклону;, Широкий верхний душ с самоочищающимися резиновыми джетами;, Двухрежимный переключатель режимов;, Гидромассаж, Смеситель регулировки температуры и напора воды с керамическим картриджем;, Зеркало, расположенное на удобной высоте;, Две удобно расположенные, полочки с ограничителями;, Стильная антискользящая вставка из дерева;, Сборка без силикона;, Резьбовые соединения
Цена в рублях	57500
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	220
Толщина стекла, мм	6
Страна-изготовитель	Финляндия
Установлено	Ручной душ
Двери	Раздвижные в стороны
Возможна установка	Турецкая баня
Монтаж	На поддон
Материал задней стенки	Стекло
Гарантия	5 лет
Бренд	DETO
Материал дверей	Закаленное стекло
Высота поддона	Низкий
Материал поддона	Акрил
Форма	Полукруг
Адрес товара	https://www.ozon.ru/product/279477374?oos_search=false
Статус 	Закончился
