Название товара	Душевая кабина Flavor
Описание товара	Вид поддона: низкий. Комплектация: Душевая кабина, душевой гарнитур, инструкция. Высота поддона (см) 13 Исполнение полотна двери: прозрачное. Толщина полотна дверей, мм 0.6. Конструкция дверей: раздвижная. Количество секций двери: 2. Турецкая баня: Нет. Инфракрасная сауна: Нет. Материал задней стенки: стекло. Расположение: угловая. Наличие крыши: закрытая, c крышей. Встроенное сиденье: Нет. Освещение: нет. Вентиляция: Есть. Зеркало: нет. Полки: Да. Гарантия: 2 года. Вход: спереди. Цвет корпуса: белый. Регулируемая высота ножек: да. Материал поддона: акрил.
Цена в рублях	67480
Цена без скидки	-
Оценка покупателей	100%
Название магазина	STURM
Количество отзывов	1
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	212
Толщина стекла, мм	0.6
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Прозрачный
Размеры, мм	1000х1000х2120
Монтаж	На поддон
Бренд	STURM
Материал поддона	Акрил
Цвет фурнитуры	Серебристый
Число дверей	2
Цвет стенки	Прозрачный
Материал дверей	Стекло
Форма	Полукруг
Ориентация установки	Универсальная
Гарантия	2 года
Высота поддона	Низкий
Установлено	Ручной душ
Материал задней стенки	Стекло
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/286440123?oos_search=false
Статус 	Закончился
