Название товара	Душевая кабина River WISLA 150/80/50 ТН (150х80)
Описание товара	Единственная  в своем ценовом сегменте, среди всех производителей кабина у которой безсиликоновая сборка., , Едиственная кабина сборка которой осуществляется изнутри кабины., , (что позволяет собрать данную модель в ограниченном пространстве), , На всех моделях идет усиленный, металлический каркас на ножках, что НЕ позволяет дну поддона прогибаться. С помощью ножек можно выровнять поддон по уровню., , Гидромассаж спины 17 форсунок., , Подсветка в крыше и на центральном столбе. Полочка с полотенцедержателем. Откидное сиденье. Налив воды в ванну, сливное отверстие справа. Поддон усилен металлической рамой на ножках. Глубина ванны около 38 см, высота 60 см. Ручной душ.душ тропический. Вытяжка,подсветка,радио. Подголовник слевой стороны. Размер:150х80х217 см. 
Цена в рублях	78200
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Надежная сантехника
Количество отзывов	0
Тип	Душевая кабина, Душевой бокс, Гидромассажная кабина
Длина, см	150
Ширина, см	80
Высота, см	218
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Россия
Материал поддона	Акрил
Цвет стенки	Черный
Возможна установка	Турецкая баня
Число дверей	2
Высота поддона	Высокий
Цвет фурнитуры	Серебристый
Двери	Раздвижные в стороны
Бренд	River
Материал дверей	Стекло
Ориентация установки	Универсальная
Форма	Прямоугольник
Монтаж	На поддон
Число форсунок	6
Адрес товара	https://www.ozon.ru/product/288456489?oos_search=false
Статус 	Закончился
