Название товара	Душевая кабина Niagara NG-7799WBK (90x90 х210), установка универсальная, поддон низкий 15 см, тропический душ, без крыши
Описание товара	Размеры (Д.;Ш.;В.): 90x90х210 см, , Высота поддона: 15 см., , Характеристики:, Тип кабины - Пятиугольная душевая кабина для пристенного монтажа, Тип стекла - Закаленное травмобезопасное стекло (передние стекла 5 мм., двери 6 мм.), Тип поддона - Акриловый поддон на цельном металлическом каркасе, Тип открывания дверей - Распашные, Материал задней стенки - Стекло, Цвет задней стенки - С рисунками, Цвет передних стекол - Прозрачные, Цвет профиля - Серебро
Цена в рублях	61000
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Автоматическое
Страна-изготовитель	Китай
Цвет	Серебро
Размеры, мм	900х900х2100
Число дверей	2
Ориентация установки	Универсальная
Высота поддона	Низкий
Цвет стенки	Серебристый
Установлено	Верхний душ
Цвет фурнитуры	Серебристый
Двери	Раздвижные в стороны
Материал поддона	Акрил
Материал дверей	Стекло
Бренд	Niagara
Форма	Нестандартная
Гарантия	5 лет
Адрес товара	https://www.ozon.ru/product/272668362?oos_search=false
Статус 	Закончился
