Название товара	Душевая кабина GROSSMAN GR160 (100x100x215)
Описание товара	Магазин Kabina MSK официальный поставщик бренда Grossman, Душевая кабина Grossman GR-160 имеет оптимальную форму в виде четверти круга с радиусом 100 см. Такая модель легко разместится в углу Вашей ванной комнаты, не заняв много места. Обратите внимание, данная душевая кабина оснащена одной дверцей раздвижной конструкции. Она плавно ходит на роликах вдоль переднего ограждения., Дверь, передние и задние стенки изготовлены из прочного закаленного стекла толщиной 6 мм. При бытовом использовании его практически невозможно разбить. Но даже если это и произойдет, то осколки не имеют острых граней, способных поранить человека., Заднее стеклянное полотно также, как и алюминиевый профиль, окрашено в искрящийся белый цвет. Он придаст свежести интерьеру Вашей ванной комнаты., открывание двери вправо;, глубина поддона: 5 см;, вентиляционные отверстия в крыше;, монтаж без силикона и герметика;, сверхпрочное, закаленное стекло толщиной 6 мм с антикальциевой обработкой;, усиленный акриловый поддон, на металлическом каркасе с регулируемыми по высоте ножками 0,5-1,5 см, выдерживающий нагрузку до 320 кг;, нескользящее покрытие поддона;, шланг усиленный хромированный с системой ANTI-TWIST (не скручивается), вращение шланга на 360⁰;, сифон с гидрозатвором;
Цена в рублях	78800
Цена без скидки	98500
Оценка покупателей	0%
Название магазина	KABINA-MSK
Количество отзывов	0
Тип	Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	215
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Цвет	Белый
Размеры, мм	1000x1000x2150
Материал дверей	Закаленное стекло
Возможна установка	Сиденье
Число дверей	1
Цвет фурнитуры	Серебристый
Форма	Четверть круга
Бренд	Grossman
Двери	Раздвижные в стороны
Ориентация установки	Универсальная
Цвет стенки	Белый
Монтаж	На поддон
Высота поддона	Низкий
Гарантия	5 лет
Материал поддона	Акрил
Адрес товара	https://www.ozon.ru/product/298408766?oos_search=false
Статус 	В наличии
