Название товара	Душевая кабина Niagara NG-7701G (90x90 х210), установка универсальная, низкий поддон (15см) стенки ЗОЛОТО 3 места
Описание товара	Душевая кабина Niagara Lux NG-7701G золото - с габаритами 90x90 см высотой 210 см., , Закрытая конструкция кабины люкс класса включает в себя широкий набор функций и является отличным вариантом для комфортного нахождения и принятия душа. , , Белоснежный акриловый низкий поддон имеет высоту - 13 см и глубину 5 см. , , Раздвижные закаленные, стеклянные двери толщиной 6 мм. на роликах обладают высокой прочностью и повышенной стойкостью к механическим ударам. , , Прозрачные двери с рисунком раздвигаются бесшумно и без усилий. 
Цена в рублях	49500
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Надежная сантехника
Количество отзывов	1
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	6
Стекло	Прозрачное
Страна-изготовитель	Китай
Цвет	Золотой
Размеры, мм	900х900х2100
Материал дверей	Стекло
Форма	Нестандартная
Ориентация установки	Универсальная
Установлено	Верхний душ
Цвет стенки	Золотой
Число дверей	2
Материал поддона	Акрил
Цвет фурнитуры	Золотой
Высота поддона	Низкий
Бренд	Niagara
Монтаж	На поддон
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/288455584?oos_search=false
Статус 	Закончился
