Название товара	Душевая кабина TIMO T-1180
Описание товара	Душевая кабина T-1180 имеет компактные габариты, но вместе с этим – не стесняет движений купающихся.Стенки и двери данной модели выполнены из полупрозрачного закаленного стекла, которому не страшны случайные удары. Поддон – среднего размера, изготовлен из акрила безупречного качества. Конструкция дверей раздвижная на саморегулирующихся роликах. Функционал включает в себя тропический душ и приятные гидромассажные процедуры.В этой кабине восхищает красивая внутренняя подсветка – вверху и декоративная для электронной панели управления. Комфортный микроклимат обеспечит вентиляция.
Цена в рублях	89100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	220
Толщина стекла, мм	5
Стекло	Тонированное
Управление	Автоматическое
Страна-изготовитель	Финляндия
Адрес товара	https://www.ozon.ru/product/275453611?oos_search=false
Статус 	Закончился
