Название товара	Душевая кабина Niagara Premium NG-6901-01Q BLACK 90х90 см квадратная на низком поддоне закрытая тонированная
Описание товара	Квадратная душевая кабина Niagara Premium NG-6901-01Q BLACK. , , Габариты 90х90х210 см., , Закаленные тонированные стекла толщиной 6 мм., , Поддон низкий 15 см., , Стильный профиль черного цвета., , Безсиликоновая сборка.
Цена в рублях	53900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	6
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Китай
Материал дверей	Закаленное стекло
Высота поддона	Низкий
Число дверей	2
Материал поддона	Акрил
Форма	Квадрат
Бренд	Niagara
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/260164156?oos_search=false
Статус 	Закончился
