Название товара	Душевое ограждение Niagara NG-6611-08 (120х90 х190) прямоугольник, двери раздвижные, 1 место
Описание товара	ОПИСАНИЕ ТОВАРА, , Душевое ограждение Niagara Nova NG 6611-08 с хромированным профилем и раздвижной дверью. Толщина стекла 6 мм, стекло каленое с водоотталкивающим покрытием. Ролики стальные, усиленные, двойные. , , Ширина входа 60 см. Расположение двери универсальное. ПОДДОН (не входит в комплект, его можно купить отдельно) Акриловый крепкий поддон на железном каркасе с регулируемыми ножками. Максимальная нагрузка до 300 кг.
Цена в рублях	23100
Цена без скидки	-
Оценка покупателей	80%
Название магазина	Надежная сантехника
Количество отзывов	1
Тип	Душевое ограждение
Длина, см	120
Ширина, см	90
Высота, см	190
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	1200х900х1900
Форма	Круг
Цвет фурнитуры	Серебристый
Цвет стенки	Светло-серый
Двери	Раздвижные в стороны
Бренд	Niagara
Монтаж	На поддон
Гарантия	5 лет
Материал дверей	Стекло
Материал поддона	Акрил
Ориентация установки	Универсальная
Адрес товара	https://www.ozon.ru/product/289099108?oos_search=false
Статус 	Закончился
