Название товара	Душевая кабина River DUNAY 170/80 МТ
Описание товара	Цвет стекла на выбор:, , Матовое-МТ или тонированное-ТН, , Конструкция, , Закрытая, с крышей., , Душ, , Ручной душ на гибком шланге с держателем., , Верхний душ в крыше, так называемый тропический., , Стекло (двери), , закаленное, которым невозможно пораниться в случае его повреждения., , Внутри оно гладкое, а снаружи рифленое, что придает матовость, то есть если и будет что-то видно, то только силуэт., , В комплекте силиконовые уплотнители с магнитами, позволяют дверям плотно закрываться между собой, , Задняя стенка, , Закаленное, безопасное стекло, на задней стенке кран для наполнения поддона водой., , Поддон, , Акриловый поддон усилен металлической рамой с регулируемыми ножками, что позволит выдержать вес не менее 400 кг., , Акрил менее всего подвержен внешним факторам, менее всего подвержен впитыванию грязи в материал, он с антискользящим покрытием. В случаее появления царапин его легко можно отшлифовать., , Экран поддона(лицевая часть) съемный, в случае протечки, можно легко снять лицевую часть поддона и устранить неполадки. , , Высота поддона (внешняя)  50 см. глубина (внутренняя) 37 см. Сиденье с правой стороны, подголовник слева, слив справа., , Пульт:, , Подсветка, вытяжка, радио., , Ролики, , Прочные, металлические ролики, плавность хода придает им то, что по верхней части по 2 ролика и 1 внизу, то есть в сумме на 2 двери 6 роликов., , Гидромассаж, , Гидромассажные форсунки спины 3 шт./гидромассаж ног., , Размеры:, , Габариты душевой кабины в собранном состоянии (указаны внешние габариты) :170х80х217 см. , , (от пола и до самой верхней точки), , В комплекте так же:, , Все что Вы видите на картинке, все входит в комплектацию: Зеркало, полочка, смеситель, инструкция по сборке, силиконовые уплотнители, сифон с гофра-трубой., , Для самостоятельной сборки потребуется: силиконовый герметик, желательно антибактериальный, прозрачный а так же 2 шланга подводки холодной и горячей воды., Показать полностью
Цена в рублях	69100
Цена без скидки	-
Оценка покупателей	94.2222%
Название магазина	Всё в Дом
Количество отзывов	10
Тип	Душевая кабина, Гидромассажная кабина, Душевой бокс
Длина, см	170
Ширина, см	80
Высота, см	218
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Размеры, мм	1700х800х2180
Цвет стенки	Белый
Материал поддона	Акрил
Цвет фурнитуры	Серебристый
Возможна установка	Турецкая баня
Двери	Раздвижные в стороны
Установлено	Гидромассаж
Высота поддона	Высокий
Ориентация установки	Универсальная
Форма	Прямоугольник
Монтаж	На поддон
Бренд	River
Материал дверей	Стекло
Число форсунок	6
Число дверей	2
Материал задней стенки	Стекло
Адрес товара	https://www.ozon.ru/product/304968942?oos_search=false
Статус 	Закончился
