Название товара	Душевая кабина Ниагара NiagaraEco NG-7510-14L BLACK
Описание товара	Выбираете удобную красивую душевую кабину для квартиры или загородного дома? Niagara NG 7510 14L BLACK это не просто практичная модель по демократичной цене, это воплощение стиля и элегантности в вашей ванной комнате., , Душевые кабины Niagara неизменно пользуются среди российских потребителей успехом благодаря своим высоким показателям комфорта и безопасности. Кроме того, продукция этой марки характеризуется привлекательным дизайном, соответствующим всем мировым тенденциям, и сравнительно невысокой ценой.
Цена в рублях	38200
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	120
Высота, см	215
Толщина стекла, мм	4
Стекло	Узорчатое
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	800х1200х2150
Высота поддона	Высокий
Гарантия	5 лет
Установлено	Верхний душ
Монтаж	На поддон
Материал поддона	Акрил
Материал дверей	Стекло
Число дверей	2
Бренд	Niagara
Форма	Полукруг
Материал задней стенки	Стекло
Цвет стенки	Черный
Двери	Раздвижные в стороны
Ориентация установки	Левосторонняя
Адрес товара	https://www.ozon.ru/product/273704638?oos_search=false
Статус 	Закончился
