Название товара	Душевая кабина Ривер River Wemor DESNA 90/24 ТН со стеклянными дверьми СБОРКА БЕЗ СИЛИКОНА
Описание товара	Выбираете удобную красивую душевую кабину для квартиры или загородного дома? River DESNA  90/24  ТН это не просто практичная модель по демократичной цене, это воплощение стиля и элегантности в вашей ванной комнате., , Душевые кабины River неизменно пользуются среди российских потребителей успехом благодаря своим высоким показателям комфорта и безопасности. Кроме того, продукция этой марки характеризуется привлекательным дизайном, соответствующим всем мировым тенденциям, и сравнительно невысокой ценой.
Цена в рублях	35900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Россия
Размеры, мм	900x900x2100
Материал поддона	Акрил
Высота поддона	Средний
Форма	Четверть круга
Ориентация установки	Универсальная
Двери	Раздвижные в стороны
Число форсунок	3
Материал дверей	Закаленное стекло
Материал задней стенки	Стекло
Гарантия	1 год
Монтаж	На поддон
Число дверей	2
Бренд	River
Адрес товара	https://www.ozon.ru/product/276352304?oos_search=false
Статус 	Закончился
