Название товара	Душевая кабина Loranto CS 127 L 90*120*215 с тропическим душем
Описание товара	Душевая кабина CS-127 L (90x120x215 см) белая c электроникой.  Алюминиевая рама, Закаленное стекло 6мм, управляется сенсорной панелью, радио, вентилятор, светильник, полка, смеситель 3 режимный кран, массаж ног, крыша с верхним душем, ручная лейка.Кабина устанавливается в левый угол, открывается справа налево., , Гидромассаж:Да, , Освещение:Да, , Наличие крыши:закрытая, c крышей, , Вентиляция:Да, , Радио:Да, , Тропический (верхний) душ:Да
Цена в рублях	82156
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Центр сантехники
Количество отзывов	0
Тип	Душевая кабина
Ширина, см	120
Высота, см	215
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Сенсорное
Страна-изготовитель	Китай
Цвет	Белый
Установлено	Гидромассаж ног
Гарантия	2 года
Высота поддона	Низкий
Бренд	Loranto
Число дверей	1
Форма	Прямоугольник
Монтаж	Пристенный
Ориентация установки	Левосторонняя
Адрес товара	https://www.ozon.ru/product/306120155?oos_search=false
Статус 	Закончился
