Название товара	Душевая кабина Niagara NG-1108-14
Описание товара	Поддон средний 26 см; Глубина поддона 13 см; Сифон с гофрой; Экран несъемный; Профиль матовый хром; Центральная панель белая; Задние стенки закаленные матовые; Передние стекла закаленные матовые; Смеситель 2-х режимный; Верхний тропический душ; Ручной душ; Полочка, , задние стенки без рамки, слив находится правее ближе к правой задней стенки
Цена в рублях	28600
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	900х900х2150
Двери	Раздвижные в стороны
Высота поддона	Низкий
Материал дверей	Закаленное стекло
Бренд	Niagara
Цвет стенки	Белый
Материал поддона	Акрил
Материал задней стенки	Закаленное стекло
Цвет фурнитуры	Серебристый
Форма	Квадрат
Гарантия	5 лет
Ориентация установки	Универсальная
Число дверей	2
Адрес товара	https://www.ozon.ru/product/289202738?oos_search=false
Статус 	Закончился
