Название товара	Душевая кабина River Ривер TEMZA 135/135/55 ТН тонированная угловая с гидромассажем
Описание товара	Габариты 135х135х220 см. Преимущества – стильный дизайн, толстые ударопрочные стекла, удобные раздвижные двери, форсунки круглой формы, надежные двойные металлические ролики. Закрытая душевая кабина (угловой душевой бокс) с раздвижными дверьми. В комплекте все виды гидромассажа: вертикальный, поясничный. Стекла закаленные, травмобезопасные, передние тонированные, задние черные с узором, толщиной 4 мм. Профиль матовый хром. Поддон высокий 55 см на металлическом каркасе, со съемным экраном и сифоном. Двойные металлические ролики легкого скольжения, сифон с гидрозатвором и раздвижной гофротрубой, поддон с антискольжением Anti Slip. Производство – Ривер (Россия).
Цена в рублях	58000
Цена без скидки	97020
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	135
Ширина, см	135
Высота, см	220
Толщина стекла, мм	4
Стекло	Тонированное
Управление	Ручное
Страна-изготовитель	Россия
Цвет	Тонированная
Размеры, мм	1350х1350х2200
Высота поддона	Высокий
Цвет фурнитуры	Серебристый
Возможна установка	Турецкая баня
Материал дверей	Закаленное стекло
Гарантия	1 год
Форма	Четверть круга
Монтаж	На поддон
Ориентация установки	Универсальная
Число форсунок	14
Материал поддона	Акрил
Двери	Раздвижные в стороны
Установлено	Гидромассаж
Число дверей	2
Бренд	River
Цвет стенки	Черный
Адрес товара	https://www.ozon.ru/product/275259967?oos_search=false
Статус 	В наличии
