Название товара	Душевая кабина Niagara Luxe (NG-7711GBK)
Описание товара	Душевая кабина Ниагара - это водопад удовольствия, волшебство преображения и расслабления под  струями воды от суеты дня. Идеальное сочетание цены и качества. Дизайн и комфорт., Управление: не комплектуется пультом управления, Электропитание, В: без электрики, Ориентация установки: универсальная, Гидромассаж в кабине: нет, Гидромассаж в основании: нет, Зона гидромассажа: нет, Общее количество форсунок: нет, Количество форсунок бокового массажа: нет, Количество форсунок спинного массажа: нет, Количество форсунок шейного массажа: нет, Исполнение полотна двери: закаленное стекло, Количество секций двери: 1, Конструкция дверей: раздвижная, Толщина полотна двери, мм: 6, Цвет задней стенки: рисунок, Исполнение задней стенки: закаленное стекло, Цвет корпуса: золото, Цвет полотна двери: прозрачное, Цвет профиля: золото, Материал полотна двери: закаленное стекло, Материал профиля: алюминий, Материал поддона: акрил, Вид поддона: низкий, Высота поддона, см: 15, Глубина поддона, см: 5, Вход: спереди, Ширина входа: 48, Встроенное сиденье: нет, Зеркало: есть, Подголовник: нет, Инфракрасная сауна: нет, Наличие крыши: нет, Антискользящее покрытие: есть, Вентиляция: нет, Ароматерапия: нет, Озонирование: нет, Освещение: нет, Показать полностью
Цена в рублях	68300
Цена без скидки	-
Оценка покупателей	0%
Название магазина	sanbravo-k
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	120
Высота, см	210
Толщина стекла, мм	6
Стекло	Прозрачное
Страна-изготовитель	Китай
Цвет	Золото
Размеры, мм	900X1200Х2100
Высота поддона	Низкий
Форма	Прямоугольник
Двери	Раздвижные в стороны
Материал поддона	Акрил
Число дверей	1
Ориентация установки	Универсальная
Материал дверей	Закаленное стекло
Бренд	Niagara
Монтаж	На поддон
Цвет стенки	Прозрачный
Гарантия	5 лет
Адрес товара	https://www.ozon.ru/product/242958739?oos_search=false
Статус 	Закончился
