Название товара	Душевая кабина Аркус Arcus AS-108
Описание товара	Поддон высокий 40см  фронтальные стекла матовые фактурные  задние стекла матовые белые  центральная панель стекло матовое  белый алюминиевый профиль  регулируемые ролики  белые ручки для дверей  3-х режимный смеситель  ручная лейка на штанге  6 гидромассажных форсунок  верхняя лейка «тропический душ»  слив-перелив с сифоном
Цена в рублях	36500
Цена без скидки	-
Оценка покупателей	100%
Название магазина	Веб Маркет
Количество отзывов	1
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	215
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Адрес товара	https://www.ozon.ru/product/272219285?oos_search=false
Статус 	Закончился
