Название товара	Душевая кабина RIVER Temza ( 150/150/55 ТН) 150х150,(Универсальная установка. четверть круга; поддон высокий 55см,В поддоне поверхность AntiSlip; гидромассаж 17 форсунок; Сиденье 2шт)
Описание товара	Габариты 150х150х220 см. Преимущества – стильный дизайн, толстые ударопрочные стекла, удобные раздвижные двери, современные форсунки, надежные двойные металлические ролики. Закрытая душевая кабина с раздвижными дверьми, оборудованная системами вертикального гидромассажа и тропического душа. Стекла закаленные, травмобезопасные, матовые, толщиной 4 мм. Профиль матовый хром. Поддон глубокий 55 см на металлическом каркасе, со съемным экраном и сифоном. Задние стенки - без узора, обновленная модель. Двойные металлические ролики легкого скольжения, сифон с гидрозатвором, поддон с антискольжением Anti Slip. Производство – Ривер (Россия) Гарантия - 1 год Компания Ривер является одним из лидеров производства душевых кабин, душевых уголков и душевых поддонов. Располагая собственным производством в России, обладая многолетним опытом успешной дистрибьюции продукции с ТМ «RIVER», компания предлагает самые востребованные в России модели душевых кабин и душевых ограждений, по доступным и выгодным ценам.
Цена в рублях	82200
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	150
Ширина, см	150
Высота, см	220
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Цвет	Черный
Размеры, мм	1500х1500х2200
Цвет фурнитуры	Серебристый
Форма	Четверть круга
Число дверей	2
Число форсунок	17
Материал дверей	Стекло
Двери	Раздвижные в стороны
Монтаж	На поддон
Цвет стенки	Белый
Ориентация установки	Универсальная
Бренд	River
Высота поддона	Высокий
Возможна установка	Турецкая баня
Материал поддона	Акрил
Гарантия	1 год
Адрес товара	https://www.ozon.ru/product/271663760?oos_search=false
Статус 	Закончился
