Название товара	Душевая кабина TIMO LUX T-7702 R
Описание товара	Душевая кабина T-7702R правая асимметричной формы позволит выиграть дополнительное место, а эргономичное скругление оградит от болезненных встреч с острым углом. Низкий поддон позволит комфортно входить и выходить детям, пожилым или больным членам семьи. На сегодняшний день это очень продуманное решение для маленьких ванных комнат, которое родилось в результате большого количества экспериментов и сравнения на практике самых различных подходов.
Цена в рублях	167000
Цена без скидки	-
Оценка покупателей	60%
Название магазина	Веб Маркет
Количество отзывов	1
Тип	Душевая кабина
Длина, см	120
Ширина, см	85
Высота, см	225
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Автоматическое
Страна-изготовитель	Финляндия
Размеры, мм	1200x850x2250
Бренд	Timo
Материал дверей	Стекло
Монтаж	На поддон
Число форсунок	12
Цвет фурнитуры	Серебристый
Высота поддона	Низкий
Двери	Раздвижные в стороны
Материал задней стенки	Акрил
Гарантия	5 лет
Материал поддона	Акрил
Ориентация установки	Правосторонняя
Форма	Нестандартная
Число дверей	2
Адрес товара	https://www.ozon.ru/product/275495033?oos_search=false
Статус 	Закончился
