Название товара	Душевое ограждение Niagara NG-6613-08 (90х90 х190) квадрат, двери распашные, 1 место
Описание товара	Душевое ограждение Niagara Nova NG 6613-08 с хромированным профилем и двумя распашными дверьми., , Толщина стекла 6 мм, стекло каленое с водоотталкивающим покрытием.Петли стальные закреплены на стенки.Ширина входа  одной двери 63 см., , ПОДДОН (не входит в комплект, его можно купить отдельно)Акриловый крепкий поддон на железном каркасе с регулируемыми ножками. Максимальная нагрузка до 300 кг.
Цена в рублях	22600
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Сантехника Люкс
Количество отзывов	0
Тип	Душевое ограждение
Длина, см	90
Ширина, см	90
Высота, см	190
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	900х900х1900
Гарантия	5 лет
Цвет стенки	Светло-серый
Бренд	Niagara
Материал поддона	Акрил
Ориентация установки	Универсальная
Монтаж	Пристенный
Двери	Открывающиеся в стороны
Форма	Квадрат
Цвет фурнитуры	Серебристый
Материал дверей	Стекло
Высота поддона	Низкий
Адрес товара	https://www.ozon.ru/product/301886333?oos_search=false
Статус 	Закончился
