Название товара	Душевая кабина Deto BM 4510 N LED Black с гидромассажем(100x100),Led подсветка, без крыши, высокий поддон 45 см, установка универсальная
Описание товара	Финская душевая кабина Deto BM 4510 N Black с LED подсветкой, гидромассажем без крыши и высоким поддоном в размере 100см х 100см x 208см., Монтаж душевой кабины осуществляется без использования силикона , Латунный смеситель с керамическими картриджами и резьбовыми соединениями   , 100% акриловый поддон с дренажными отводами, высотой 45 см  усиленный металлическим оцинкованным каркасом с антискользящим покрытием   , Матовое безопасное закаленное сверхпрочное стекло толщиной 5 мм с рисунком и антикальциевой обработкой, Задние стенки закаленные черные крашенные, Душевая штанга с регулировкой лейки по высоте и ручная лейка с силиконовыми форсунками  с функцией переключения режимов , Донный клапан с системой клик-клак с гидрозатвором, Ручной душ оснащен системой Easy Clean, Латунный смеситель с керамическими картриджами и резьбовыми соединениями, Душевая штанга с регулировкой лейки по высоте, Ручная лейка с силиконовыми форсунками  , Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*, Сифон с гидрозатвором, Бесшумные двойные ролики из нержавеющей стали          , Зеркало и две стеклянные полки с ограничителем , Хромированные ручки
Цена в рублях	73920
Цена без скидки	-
Оценка покупателей	96.1778%
Название магазина	Сантехника Люкс
Количество отзывов	11
Тип	Гидромассажная кабина, Душевая кабина
Длина, см	100
Ширина, см	100
Высота, см	208
Толщина стекла, мм	5
Стекло	Узорчатое
Управление	Ручное
Страна-изготовитель	Финляндия
Цвет	Черный с узорами
Размеры, мм	1000х1000х2080
Двери	Раздвижные в стороны
Число дверей	2
Цвет стенки	Черный
Высота поддона	Высокий
Гарантия	5 лет
Бренд	DETO
Материал задней стенки	Стекло
Материал поддона	Акрил
Материал дверей	Стекло
Форма	Полукруг
Ориентация установки	Универсальная
Число форсунок	3
Установлено	Гидромассаж
Цвет фурнитуры	Светло-серый
Адрес товара	https://www.ozon.ru/product/301884829?oos_search=false
Статус 	Закончился
