Название товара	Душевая кабина Grossman GR172QR 120x80x205
Описание товара	слив в углу, по прямому углу и двери определяется L/R
Цена в рублях	75000
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Спектр
Количество отзывов	0
Тип	Душевая кабина
Ширина, см	120
Высота, см	205
Толщина стекла, мм	6
Страна-изготовитель	Германия
Размеры, мм	1200x800x2050
Материал дверей	Закаленное стекло
Форма	Прямоугольник
Цвет стенки	Белый
Бренд	Grossman
Высота поддона	Низкий
Гарантия	5 лет
Материал поддона	Акрил
Число дверей	1
Монтаж	Напольный
Ориентация установки	Правосторонняя
Двери	Открывающиеся в стороны
Адрес товара	https://www.ozon.ru/product/284123964?oos_search=false
Статус 	Закончился
