Название товара	Душевая кабина DETO ЕМ2712 R 120х80 см с LED подсветкой на низком поддоне закрытая
Описание товара	Душевая кабина DETO ЕМ2712 R правосторонняя с LED подсветкой. Габариты 120х80х220 см. Стекла матовые с узором. Профиль - глянцевый хром. Высота поддона 27 см. Монтаж осуществляется без силикона. 
Цена в рублях	70400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	220
Толщина стекла, мм	5
Стекло	Узорчатое
Управление	Автоматическое
Страна-изготовитель	Финляндия
Размеры, мм	1200х800х2200
Материал поддона	Акрил
Монтаж	На поддон
Установлено	Освещение
Гарантия	5 лет
Материал дверей	Закаленное стекло
Форма	Угловая
Двери	Раздвижные в стороны
Ориентация установки	Правосторонняя
Число дверей	2
Бренд	DETO
Высота поддона	Средний
Адрес товара	https://www.ozon.ru/product/256209298?oos_search=false
Статус 	Закончился
