Название товара	Душевая кабина Niagara NG-6901Q BLACK (90х90 х210), установка универсальная, поддон низкий 15 см, полка , зеркало
Описание товара	Niagara Premium - это многофункциональные модели, включающие в себя такие функции как гидромассаж, подсветка, пульт управления, FM-радио и многие другие удобства 21 века. Серия отличается высоким качеством, современным и уникальным дизайном, а также большим ассортиментом.
Цена в рублях	56300
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Сантехника Люкс
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	210
Толщина стекла, мм	6
Стекло	Прозрачное
Управление	Автоматическое
Страна-изготовитель	Китай
Цвет	Светлый с черной фурнитурой
Размеры, мм	900х900х2100
Цвет фурнитуры	Черный
Ориентация установки	Универсальная
Материал дверей	Стекло
Форма	Квадрат
Монтаж	Пристенный
Гарантия	5 лет
Высота поддона	Низкий
Число дверей	2
Материал поддона	Акрил
Двери	Раздвижные в стороны
Цвет стенки	Светло-серый
Бренд	Niagara
Адрес товара	https://www.ozon.ru/product/301882680?oos_search=false
Статус 	Закончился
