Название товара	Душевая кабина Мономах Б/К 120/80/44 МЗ R 120x80 стекла прозрачные с рисунком, профиль хром
Описание товара	Душевая кабина Мономах Б/К 120/80/44 МЗ R 120x80 стекла прозрачные с рисунком, профиль хром, , Характеристики:, Размеры (Д.;Ш.;В.): 120х80х206 см, Наружная высота поддона - 44 см, Глубина поддона - 33 см, Вариант исполнения - Правый, Закрытая душевая кабина (без крыши), Тип кабины - Душевая кабина для пристенного монтажа, Форма - Асимметричная, Тип стекла - Закалённое травмобезопасное стекло 4 мм, Тип поддона - Акриловый поддон с антискользящим покрытием AntiSlip, Тип открытия дверей - Раздвижной, Цвет задней стенки - Белый (стекло), Цвет передних стекол - Прозрачный с рисунком, Цвет профиля - Хром матовый, Комплектация:, Верхний душ, Ручной душ, Душевой шланг, Смеситель механический, Полочка для душевых принадлежностей, Поддон средний со съемным экраном, Сиденье вылитое в поддоне, Сифон с гидрозатвором, Гибкая подводка
Цена в рублях	32000
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	206
Толщина стекла, мм	4
Стекло	Узорчатое
Цвет	Хром
Размеры, мм	1200*800*2060
Материал дверей	Стекло
Высота поддона	Высокий
Форма	Овал
Материал поддона	Акрил
Установлено	Полка
Монтаж	На поддон
Ориентация установки	Правосторонняя
Число дверей	2
Двери	Раздвижные в стороны
Бренд	River
Адрес товара	https://www.ozon.ru/product/303855724?oos_search=false
Статус 	Закончился
