Название товара	Душевая кабина DETO BМ1590 с гидромассажем и электрикой BLACK
Описание товара	Монтаж душевой кабины осуществляется без использования силикона.  Латунный смеситель с керамическими картриджами и резьбовыми соединениями.  100% акриловый поддон с дренажными отводами, высотой 15 см усиленный металлическим оцинкованным каркасом с антискользящим покрытием.  Матовое безопасное закаленное сверхпрочное стекло толщиной 5 мм с рисунком и антикальциевой обработкой. Душевая штанга с регулировкой лейки по высоте и ручная лейка с силиконовыми форсунками с функцией переключения режимов.  Шланг 1,5 метра Anti-Twist (не скручивается). Поворот шланга 360*. Верхний и ручной душ оснащен системой Easy Clean. Бесшумные двойные ролики из нержавеющей стали.  Донный клапан с системой клик-клак с гидрозатвором. Зеркало и две стеклянные полки с ограничителем. Хромированные ручки.  Антискользящая вставка из антибактериального полимера, имитирующего дерево (включена в стоимость душевой кабины). Крыша с тропическим душем и вентиляцией
Цена в рублях	68400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в Дом
Количество отзывов	0
Тип	Душевая кабина
Длина, см	220
Ширина, см	90
Высота, см	220
Толщина стекла, мм	5
Стекло	Матовое
Управление	Автоматическое
Страна-изготовитель	Финляндия
Цвет	3
Размеры, мм	900х900х2200
Материал дверей	Стекло
Число дверей	2
Высота поддона	Низкий
Цвет фурнитуры	серебристый
Гарантия	5 лет
Цвет стенки	черный
Двери	Раздвижные в стороны
Бренд	DETO
Форма	Четверть круга
Адрес товара	https://www.ozon.ru/product/270005964?oos_search=false
Статус 	В наличии
