Название товара	Душевая кабина Ривер River TEMZA 90/44 МТ СБОРКА БЕЗ СИЛИКОНА
Описание товара	Выбираете удобную красивую душевую кабину для квартиры или загородного дома? River TEMZA это не просто практичная модель по демократичной цене, это воплощение стиля и элегантности в вашей ванной комнате., , Душевые кабины River неизменно пользуются среди российских потребителей успехом благодаря своим высоким показателям комфорта и безопасности. Кроме того, продукция этой марки характеризуется привлекательным дизайном, соответствующим всем мировым тенденциям, и сравнительно невысокой ценой.
Цена в рублях	46100
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина, Гидромассажная кабина
Длина, см	90
Ширина, см	90
Высота, см	217
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Размеры, мм	900x900x2170
Материал поддона	Акрил
Гарантия	1 год
Бренд	River
Материал задней стенки	Стекло
Высота поддона	Высокий
Материал дверей	Стекло
Ориентация установки	Универсальная
Форма	Четверть круга
Цвет стенки	Белый
Число форсунок	8
Цвет фурнитуры	Серебристый
Двери	Раздвижные в стороны
Монтаж	На поддон
Число дверей	2
Возможна установка	Турецкая баня
Адрес товара	https://www.ozon.ru/product/276383020?oos_search=false
Статус 	Закончился
