Название товара	Душевая кабина RIVER DESNA 80/43 МТ
Описание товара	Зеркало, Полочка, , Подключение к электричеству-НЕТ., Тропический душ в крыше, Душ ручной на штанге(регулируется по высоте.), Гидромассажные форсунки 3 шт., Ручки на двери (пластик хромированный), Поддон с сиденьем, усилен металлической рамой,, на регулируемых по высоте ножками., Экран на поддоне съемный(лицевая часть), Высота поддона 43 см. Глубина 31 см., Профиль матовый хром(некрашеный), Стекло безопасное, закаленое 4 мм., Двери захлапываются на магниты., Силиконовые уплотнители, сифон с гофрой., Ролики саморегулирующиеся,металлические,двойные., Размер:80х80х210 см., Еще немного информации:, Душевая кабина не имеет подключения к электричеству, что упрощает ее подключение и дальнейшую эксплуатацию., На поддоне удобно расположено сиденье в виде выемки., Поддон из акрила на металлическом каркасе с регулируемыми по высоте ножками., На центральной панели 3 гидромассажные форсунки., В крыше 2 вентиляционных отверстия для самопроизвольного выхода пара из кабины., Так же в крыше находится верхний душ (тропический), На левой стенке расположена стеклянная полочка с ограничителем., На правой стенке расположено зеркало., Ручной душ имеет функцию регулировки лейки по высоте.
Цена в рублях	33900
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Santechnika.su
Количество отзывов	0
Тип	Душевая кабина
Ширина, см	80
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Россия
Размеры, мм	800х800х2100
Возможна установка	Сиденье
Материал задней стенки	Закаленное стекло
Гарантия	1 год
Цвет стенки	Белый
Двери	Раздвижные в стороны
Материал дверей	Закаленное стекло
Цвет фурнитуры	Серебристый
Форма	Четверть круга
Высота поддона	Высокий
Бренд	River
Монтаж	Напольный
Число дверей	2
Материал поддона	Акрил
Установлено	Гидромассаж
Число форсунок	3
Адрес товара	https://www.ozon.ru/product/291697500?oos_search=false
Статус 	Закончился
