Название товара	Душевая дверь Aquanet SD-1200A 120, прозрачное стекло
Описание товара	Душевая дверь Aquanet SD-1200A 120 c прозрачным стеклом при встраивании в готовую нишу шириной 120 см позволяет создать полноценную душевую зону. Может использоваться как с поддоном, так и без него. Профиль по периметру стеклянных деталей выполнен из анодированного алюминия, который не подвержен коррозии, не растрескивается и не происходит его расслаивания, поэтому он не теряет своих свойств и в условиях повышенной влажности. Хромирование придает профилю блеск и респектабельность. Раздвижные дверцы выполнены из закаленного стекла толщиной 5 мм, полученного нагревом до температуры закали и последующим равномерным охлаждением со всем сторон. Такое стекло считается травмобезопасным, так как, разбиваясь, оно распадается на множество мелких осколков с тупыми гранями. Порезаться им невозможно.
Цена в рублях	12742
Цена без скидки	14990
Оценка покупателей	100%
Название магазина	AQUANET.RU
Количество отзывов	1
Тип	Душевое ограждение
Ширина, см	120
Высота, см	190
Толщина стекла, мм	5
Стекло	Прозрачное
Страна-изготовитель	Китай
Цвет	Прозрачный
Материал дверей	Стекло
Гарантия	1 год
Ориентация установки	Универсальная
Число дверей	1
Бренд	Aquanet
Форма	Прямоугольник
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/294804658?oos_search=false
Статус 	В наличии
