Название товара	Душевое ограждение Parly ZEM120L Размер 1200х800х1950 мм
Описание товара	Достоинства:, Закаленное стекло 4 мм. В случае битья полотно рассыпается на мелкие куски с тупыми гранями., Сквозь матовое стекло просматриваются только контуры тела., Одинарные ролики отвечают за плавный ход раздвижных дверей., Алюминиевый профиль в цвете сатин не боится коррозии., Сифон входит в комплект.
Цена в рублях	21400
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Доставка в дом Market-santehniki.ru
Количество отзывов	0
Тип	Душевое ограждение
Длина, см	120
Ширина, см	80
Высота, см	195
Толщина стекла, мм	4
Стекло	Матовое
Страна-изготовитель	Китай
Двери	Раздвижные в стороны
Бренд	Parly
Число дверей	2
Высота поддона	Средний
Ориентация установки	Левосторонняя
Материал дверей	Закаленное стекло
Гарантия	1 год
Цвет фурнитуры	Серебристый
Адрес товара	https://www.ozon.ru/product/289242242?oos_search=false
Статус 	Закончился
