Название товара	Душевая кабина Erlit ER3508P-C4 угловая тонированная 80 на 80 с низким поддоном
Описание товара	Компактная душевая кабина размера 80х80х215 см, подходит для квартиры и дачи. Безсиликоновая модульная сборка, усиленный акриловый поддон, ударопрочные стекла специальной закалки, эстетичный внешний вид. ERLIT ER3508 P-C4 - это душевая кабина в классическом стиле, полукруглой формы (четверть круга), стандартных размеров 80 на 80 см, с раздвижными дверьми, оборудованная системой ручного и тропического душа. Стекла закаленные, травмобезопасные, тонированные, толщиной 4 мм. Поддон низкий 15 см, на металлическом каркасе, в комплекте с сифоном. Задняя стенка - черное стекло. Производство - «Erlit®» (Китай) Гарантия - 1 год. Срок службы – 15 лет
Цена в рублях	35639
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	80
Высота, см	215
Толщина стекла, мм	4
Адрес товара	https://www.ozon.ru/product/274961094?oos_search=false
Статус 	Закончился
