Название товара	Душевая кабина Parly ET123R Размер 120х80х210 см правосторонняя Стекло 4 мм жемчужное
Описание товара	Тип: душевая кабина, Стекло: 4 мм жемчужное закаленное, Стенки: закаленное стекло жемчужное 4мм, Профиль: белый алюминиевый, Поддон: ассиметричный низкий 10см., Комплектация: верхний душ ТРОПИК, ручной душ, сифон, Магнитные уплотнители под 45°; , Соединение на защелках; , Дополнительные силиконовые уплотнители для задних стенок
Цена в рублях	29800
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Надежная сантехника
Количество отзывов	0
Тип	Душевая кабина
Длина, см	80
Ширина, см	120
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Страна-изготовитель	Китай
Цвет	Хром
Цвет стенки	Светло-бежевый
Ориентация установки	Правосторонняя
Форма	Нестандартная
Высота поддона	Низкий
Материал поддона	Акрил
Гарантия	1 год
Число дверей	2
Бренд	Parly
Двери	Раздвижные в стороны
Цвет фурнитуры	Серебристый
Монтаж	На поддон
Материал дверей	Закаленное стекло
Адрес товара	https://www.ozon.ru/product/291676252?oos_search=false
Статус 	Закончился
