Название товара	"Душевая Кабина Timo TE-0790 ""P"" (90x90 x218),установка универсальная, поддон высоки 46см, с электрикой"
Описание товара	"Душевая Кабина Timo TE-0790 ""P"" (90x90x218), , -Акриловый поддон h -42 см., , -Антискользящее покрытие пола.-Хромированный слив с сифоном., , -Алюминиевый профиль - БЕЛЫЙ., , -Задние стенки - стеклянные белые 5mm., , -Передние стекла, ,  - структурные матовые 5mm., , -Смеситель однорычажный два режима (верхний душ и ручная лейка), , -Тропический душ., , -Массажная лейка., , -Саморегулирующие ролики., , -Стеклянная полочка., , -Зеркало., , -Хромированные ручки."
Цена в рублях	42000
Цена без скидки	-
Оценка покупателей	80%
Название магазина	Надежная сантехника
Количество отзывов	1
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	218
Страна-изготовитель	Финляндия
Цвет	Хром
Размеры, мм	(900x900x2180)
Установлено	Гидромассаж
Материал поддона	Акрил
Бренд	Timo
Материал дверей	Стекло
Цвет фурнитуры	Серебристый
Цвет стенки	Белый
Двери	Раздвижные в стороны
Форма	Круг
Число форсунок	6
Ориентация установки	Универсальная
Высота поддона	Высокий
Монтаж	Пристенный
Число дверей	2
Адрес товара	https://www.ozon.ru/product/288458318?oos_search=false
Статус 	Закончился
