Название товара	Душевая кабина Arcus S-48 120х80 Аркус на низком поддоне прямоугольная матовая
Описание товара	Душевая кабина Arcus S-48 прямоугольной формы с размерами 120х80 см - отличный вариант покупки для небольшого бюджета. Передние стенки выполнены из матовых фактурных стекол, задние - из белого стекла. На одной из стенок размещены смеситель и ручной душ на держателе. Устанавливается на низкий поддон 15 см, который комплектуется сливом с сифоном. Две раздвижные двери перемещаются на регулируемых роликах, снабжены белыми ручками., , Термозакаленное ударопрочное стекло 4-5 мм толщиной. Поддоны из ABS 3-4 мм с четырехслойным армированием стекловолокном. Качественные и долговечные вспомогательные элементы и детали. Характеристики кабины:, , Размер 120х90х 210 см. Поддон: низкий, 15 см. Задние стенки: стекло белое. Передние стенки: стекло фактурное матовое. Двери: две, раздвижные. Профиль: алюминий, белый. Смеситель: двухрежимный. Ручная лейка: на держателе. Верхняя лейка: тропический ливень.
Цена в рублях	29700
Цена без скидки	48720
Оценка покупателей	0%
Название магазина	Shower5.ru
Количество отзывов	0
Тип	Душевая кабина
Длина, см	120
Ширина, см	80
Высота, см	210
Толщина стекла, мм	4
Стекло	Матовое
Управление	Ручное
Страна-изготовитель	Китай
Размеры, мм	1200х800х2100
Бренд	ARCUS
Материал дверей	Закаленное стекло
Высота поддона	Низкий
Цвет стенки	Белый
Гарантия	1 год
Ориентация установки	Универсальная
Материал поддона	Акрил
Установлено	Верхний душ
Монтаж	На поддон
Форма	Прямоугольник
Двери	Раздвижные в стороны
Число дверей	2
Адрес товара	https://www.ozon.ru/product/280973609?oos_search=false
Статус 	В наличии
